id,name,followers_count,lang,time_zone,text,retweet_count
413675359.0,A big KAHUNA A,331.0,en,Pacific Time (US & Canada),@sukhjit zoning anagram requirement?,0.0
985768968.0,King Jiggy²,465.0,en,Pacific Time (US & Canada),If I were in the Bay Area 5/31 I'd be going to @KITHOnline. You should. You should also admire their tour photo by the great David Hawe,0.0
3010585944.0,Amber Branch,101.0,en,Easter Time (US & Canada),@dweinberger I feel like the person with the best chance to beat her is her. And also her husband.,0.0
428628035.0,Vic,54.0,en,Easter Time (US & Canada),RT @evilllamas: http://t.co/DUkJ2yIlRn,191.0
19300510.0,Carlos Zenteno,289.0,en,Mexico City,#art https://t.co/EgC6X0twTg,0.0
14247395.0,Carlos Adama,986.0,en,London,@hillary the diversity was terrific. It was like the Fast and Furious of political announcement ads.,0.0
763095612.0,Carolyn Nease,41.0,en,Easter Time (US & Canada),@jessicachaffin working her tuchus off during the latest @RonnaAndBeverly w the least helpful interviewee I've ever heard.,0.0
2382912776.0,$,255.0,en,Easter Time (US & Canada),@benschwartzy @sadydoyle Yeah. I feel like they're linked...so much about masculine anxiety and vulnerability and fear of emotion,0.0
747385746.0,Casey Leppo,359.0,en,Easter Time (US & Canada),@dweinberger It's a thrill to consider the first woman President. But I also know the problems the US is facing will need more radical soon,0.0
33651270.0,Cassandra Gaffney,558.0,en,Pacific Time (US & Canada),@dweinberger I'm counting on the GOP to maintain its unlike ability and increase hers.,0.0
1311456667.0,aCassiea,280.0,en,Easter Time (US & Canada),"RT @sadydoyle: But boy howdy, I am NOT looking forward to wading through liberals' creepy unacknowledged neuroses about female power for thÃ¢â¬Â¦",22.0
304261771.0,cass,333.0,en,Easter Time (US & Canada),She's awkward in this stuff but I got ferklempt anywayMT @WSJ  Hillary Clinton for President video  http://t.co/5ZdUZEAY9x,0.0
1093553114.0,"Castro, Jonathan",134.0,en,Arizona,@timoreilly @pahlkadot mazel tov guys,0.0
282506597.0,C. Janzen,202.0,en,Paris,RT @changeist: @heathr this is my point: not contained in traditional duopoly in future. No more unitary parties.,1.0
193609769.0,Catastrophe U,1187.0,en,Pacific Time (US & Canada),"@changeist maybe something that seems ""unforseen"" will happen.",0.0
367414177.0,Celeste(,195.0,en,Pacific Time (US & Canada),"RT @tigerbeat: Weekday ridership now averages about 420,000 Ã¢â¬â 100,000 more than five years ago @ctuan on @SFBART #bart #sfbart  https://t.cÃ¢â¬Â¦",2.0
403783820.0,Stetson Singleterry,549.0,en,Central Time (US & Canada),@changeist that's not the GOP base though. And libertarian politics will only amplify the poverty problem so I don't think Dems will go,0.0
2224804969.0,Boy sisig,133.0,en,Beijing,"RT @WesleyLowery: WaPo deep dive into years of police shootings. Cops rarely charged, and almost never convicted http://t.co/2OhTR4rJw1 httÃ¢â¬Â¦",650.0
468308770.0,CriSharM,256.0,en,Beijing,The big Hilary Clinton question: will now be the moment her win looks most inevitable? #willshescrewitup,0.0
1877304734.0,">hn Q""",245.0,es,Buenos Aires,@changeist I think US politics may begin to look much more like Israel's internal politics re: Christian religious population,0.0
16484437.0,Ben Barrett,1059.0,en,London,"@changeist I also think the ""don't tax me"" billionaires are naive about the candidates/population they think they can control.",0.0
35377886.0,c¹erra pr¹Bc=eBB,1261.0,en,Central Time (US & Canada),"@changeist big libertarian money though like w Cruz, will keep funding religious theocracy. I think the ""culture"" war is also a distraction",0.0
2183434100.0,Linds,363.0,en,Pacific Time (US & Canada),@changeist I'm guessing we'll see tech workers w good jobs making good money not be able to afford to live in SF.,0.0
568015457.0,CG@campfire crew,137.0,en,Beijing,Yup. Or *feel* it. Ironically the thing that ends shame is openness. Ã¢â¬Å@changeist: @heathr nobody wants to talk about the shame.Ã¢â¬Â,0.0
57549666.0,David Finley ,189.0,en,Central Time (US & Canada),"@changeist if you've something butch to say about street life making you tough, there's a market. Dorothea Lange would be called a whiner.",0.0
30059111.0,theofficialchelpete,224.0,en,Eastern Time (US & Canada),@changeist just doesn't seem like it can hold. And the vulnerability of economic loss seems like the most forbidden topic in public,0.0
708043502.0,ghost princess ,333.0,en,Atlantic Time (Canada),@changeist yes. And when the economics of the situation keep most folks investment too busy to do anything or afraid for survival employment,0.0
153690249.0,José María Patiño,3913.0,es,Paris,@changeist me too. So why? And without a class movement what limit is there on fascism?,0.0
2828821663.0,Courtenay Chenery,51.0,en,Auckland,RT @jarvisdeberry: An '07 march in Jena helped get Theo Shaw out of jail. This fall he begins law school. http://t.co/ujO7hnYHPn,41.0
44850701.0,Cherrie ,69.0,en,Taipei,@changeist will the GOP / Citizens United/billionaire candidate buy  direction lead to a meaningful class movement ?,0.0
1528172522.0,Taylor,285.0,en,Hawaii,RT @theferocity: It shouldn't be the job of women / writers of color to teach straight white men how to read diverse work. We read YOUR worÃ¢â¬Â¦,331.0
1032838123.0,Chinedu osuji,2.0,en,Easter Time (US & Canada),RT @HeerJeet: 3. Cruz plus sugar daddy is potent combination because ostensible frontrunner Jeb Bush is vulnerable for host of reasons.,3.0
2508074020.0,©®,205.0,en,Easter Time (US & Canada),RT @HeerJeet: 2. It looks like Cruz has found his sugar daddy: http://t.co/vAsUtKfnhS (via @ddale8),12.0
2259016411.0,Chloë,304.0,en,Easter Time (US & Canada),"RT @HeerJeet: 16. In the long term, though, a Cruz ascendency will be as bad for the Dems as the GOP. He will push American politics even hÃ¢â¬Â¦",13.0
1561409924.0,Chloe Wood,315.0,en,Easter Time (US & Canada),"RT @HeerJeet: 15. In the short term, a Cruz ascendency is great news for the Dems. He will make GOP toxic on national level &amp; insure HillarÃ¢â¬Â¦",13.0
764731350.0,Chloe Czolgosz,691.0,en,America/Chicago,RT @HeerJeet: 14. My line on Cruz has always been: Imagine a Joseph McCarthy or Goldwater with twice their IQ points. A dangerous man.,30.0
2694552757.0,Chris Swartz,305.0,en,Atlantic Time (Canada),Middle age is spending a Saturday cleaning up bookshelf and receipts and feeling like a goddamned genius.#thebardrops#fb,3.0
113231814.0,Christopher Carley,1734.0,en,Easter Time (US & Canada),RT @ScottMAustin: Cool to see in this era: A 60-year-old female founder of a 20-year-old company sells it for $1.5 billion http://t.co/AuNgÃ¢â¬Â¦,32.0
250399342.0,Chris,563.0,en,Quito,Happy end of Passover everyone. My San Francisco Plagues: http://t.co/67D01x9JvY,1.0
16944013.0,Christina Seine,973.0,en,Alaska,"RT @NewYorkTheater: ""Tremble:your whole life is a rehearsal for the moment you are in now"" RIP @LivingTheatre's Judith Malina. http://t.coÃ¢â¬Â¦",23.0
368801289.0,Til Death Do Us Part,840.0,en,Melbourne,"RT @ByNinaMartin: Cops have killed at least 5,600 Americans since 2000. @voxdotcom shows where &amp; how http://t.co/A0RQraly4x http://t.co/pVQÃ¢â¬Â¦",93.0
1107989989.0,El Cid,153.0,en,Atlantic Time (Canada),RT @FeldmanAdam: Patti LuPone. @bridgeteverett. Hall and Oates. Motorboat. This is the best 14 seconds in history. http://t.co/VCWZkIpgYT,33.0
45449023.0,LOYALTY B4 ROYALTY,162.0,en,Pacific Time (US & Canada),I wish the Fallon show would kill the 1 min before every guest bit in which they do a line reading about what they'll do next spontaneously,0.0
1705146012.0,David Grigoryan,1175.0,en,Easter Time (US & Canada),"Heard human quacking, then I realized a duck boat pulled up next to me at the light.  #fb",3.0
2159485357.0,Cory Schneider,523.0,en,Easter Time (US & Canada),@billmckibben it worked for S African divestment at Yale though it took sometime,0.0
1353072290.0,James ,26.0,en,Easter Time (US & Canada),"One that gives you this: Ã¢â¬Å@ronaldoca:@heathr in all seriousness,what Jewish deli worth its salt is open on Passover?Ã¢â¬Â http://t.co/PBPq1IuaNf",0.0
333005444.0,Clint,191.0,en,La Paz,Pick your poison. Syrup for me. You? https://t.co/4PGP1cpbwd,0.0
323494341.0,Clint Maxey,689.0,en,Central Time (US & Canada),In a Jewish deli and just watched a guy order mayo.#fb,0.0
492728332.0,Dave Scott,15.0,en,Easter Time (US & Canada),@steverolston thank you!,0.0
630413999.0,Mike Dobbins,312.0,en,Easter Time (US & Canada),@melissapierce aw!! @marikotamaki @morningJewshow,0.0
589834497.0,*danielle *,1263.0,en,Arizona,Interviewing my sweetheart writer  @marikotamaki for @morningJewshow right now. Any questions for her?,2.0
227133540.0,Twilight,503.0,en,Easter Time (US & Canada),"If you haven't dated since it moved to phone apps, that's a good incentive to make your relationship work.#fb",0.0
1226238145.0,CodyH,126.0,en,Arizona,Masterful talk show appearance by @amyschumer who has it all ready to go and makes it feel conversational https://t.co/WdzRQj8652#fb,0.0
469595996.0,Cole Crowder,482.0,en,Mountain Time (US & Canada),RT @ozsultan: LinkedIn is paying $1.5 billion for the online education site http://t.co/yBJGT3AaaQ http://t.co/UIEVeUmWjY,1.0
2983156296.0,Cole Woods,113.0,en,Easter Time (US & Canada),RT @jmspool: Karen McGrane and I are interviewing super smart design leaders. Come be a part of it - http://t.co/EtumY4MVPz,5.0
250549433.0,Coley Hyphenatedname,2621.0,en,Wellington,RT @BonhamCentreSDS: Nova Scotia amends law to allow people to change gender on ID more easily http://t.co/tLcGdmjv4E,1.0
2367477707.0,colin,350.0,en,Easter Time (US & Canada),"RT @timcarvell: Unsolicited advice: If you get your tickets to ""Fun Home"" now, you can say you saw it before it won every prize there is. (Ã¢â¬Â¦",2.0
42244063.0,Colleen Brown ,1149.0,en,Central Time (US & Canada),RT @monteiro: This is @cloroxÃ¢â¬â¢s reaction to the new multicultural emojis: https://t.co/jBmnx3TxWB,16.0
1578395316.0,Colleen Yeaa,60.0,en,Easter Time (US & Canada),@barsoomcore congrats Corey,0.0
94735361.0,iRedundancia,576.0,en,Bogota,"RT @barsoomcore: To read the FREE first episode of my new DINO-PIRATES adventure, THE 17 EYES OF JUSTICE, sign up here! http://t.co/leaN38MÃ¢â¬Â¦",3.0
1670962238.0,Bunny. Zircon Bunny.,237.0,en,Eastern Time (US & Canada),RT @DavidPrecht: Photo: firstsecondbooks: Mariko Tamaki and Jillian TamakiÃ¢â¬â¢s This One Summer now has award stickers!ÃÂ  Books... http://t.co/Ã¢â¬Â¦,1.0
14391111.0,Connie Ragen Green,22452.0,en,Pacific Time (US & Canada),RT @brokenfrontier: .@WrightAwards nominees on BF: THIS ONE SUMMER by @dirtbagg &amp; @marikotamaki (@01FirstSecond) http://t.co/70plUJfWa8 httÃ¢â¬Â¦,2.0
236449587.0,Connor Brady,1070.0,en,Central Time (US & Canada),"lynnbreedlove gives a great Quistory ""you can use it but I get paid a little bit every time you do""Ã¢â¬Â¦ https://t.co/eRXpV2UvXo",0.0
2654027174.0,Grantham Reids Coo,77.0,en,Easter Time (US & Canada),"@simongdunham this is a really important piece. And if we could get an accurate count, I wonder what %ge of the country is sick in some way",0.0
421391363.0,Jeric Brual,453.0,en,Eastern Time (US & Canada),"RT @simongdunham: I read this piece by Carolyn Lazard, on sickness under capitalism, 5 days ago and I've read it every day since http://t.cÃ¢â¬Â¦",7.0
228978063.0,(Corbin Thomas(,1118.0,en,Central Time (US & Canada),Very good. Ã¢â¬Å@nathanshedroff: Excellent article by @RBReich on a new threat to equality: http://t.co/LR0auCIZ5uÃ¢â¬Â,0.0
2402922414.0,Cory Diel,86.0,en,Easter Time (US & Canada),I know @kaporcpital @TheRealFreada @mkapor have unusual commitment but I think this will trend w VCs like design / design partners has,0.0
1333119788.0,Pallav Kumar Routray,24.0,en,Kolkata,@KaporCapital leads the way at looking at the cultural / social stuff *early* to design for a successful company. http://t.co/thocMbuZiX,0.0
450939144.0,Courtney O'Connor,331.0,en,Central Time (US & Canada),"RT @BeccaZ: Kudos, must read job posting (tech diversity/sexism) MT @mkapor: @KaporCapital looking for Portfolio Services partner http://t.Ã¢â¬Â¦",4.0
25121744.0,Courtney Zito,1249.0,en,Pacific Time (US & Canada),"""Keep yr name clean""WB ""@guru0509: Still amazed how #DeLaSoul  raised 300k+ in 3 days after asking for only 100k. Respect lasts forever.Ã¢â¬Â",0.0
2448332095.0,Calvin Austin III,397.0,en,Easter Time (US & Canada),RT @benbrown: LIVE on #Periscope: 20 years as a programmer - ask me anything (while I bike to work)  https://t.co/bT72v1MafP,1.0
2423000125.0,chris,382.0,en,Easter Time (US & Canada),I see every guy with a beard and a flannel shirt exactly like this:https://t.co/Msx4EzeU5t,0.0
540416380.0,elleinadatina,67.0,en,Easter Time (US & Canada),@bruces I've been thinking of it quite often these days. Every time I hear a tech scion mention universal income.,0.0
525965404.0,Cristian,455.0,en,Arizona,"Going to Oakland As first LGBT night. Happy they'll pay tribute to Glenn Burke, former A who invented the #high5 http://t.co/iIFzcGmHKw#fb",0.0
471512676.0,Cristina Delgado,384.0,es,Lima,"""An iPhone doesn't appear to have been made by a person."" But this Volvo P1800 was.  http://t.co/F1mHpL1mwP#fb #vintagecars",0.0
43897661.0,Cameron Sean Losoya,124.0,en,Easter Time (US & Canada),"RT @johnrobinson: If I were still a working journalist or a wannabe, I'd apply for this Tow-Knight Center program (via @jeffjarvis) http://Ã¢â¬Â¦",6.0
506892551.0,Licho ,31.0,es,Eastern Time (US & Canada),@debcha Canadian,0.0
889661521.0,"çr¥at£êrøgër[©®"",CrystleRogers""",961.0,Pacific Time (US & Canada),,Points to http://t.co/GsZlh09n23 for not naming their personal asst app w a female name. Tip for other app makers: get an imagination.#fb,0.0
190114317.0,CucumberError,344.0,en,Wellington,"RT @Sherman_Alexie: I have cancelled two performances in Indiana because hate laws are ""unacceptable and immoral."" http://t.co/DUBdiEiF1W",368.0
161662393.0,Susan Cuda,82.0,en,Central Time (US & Canada),RT @SandmanSimonds: Art does not exist to confirm your understanding of the world.,167.0
22201064.0,Pizzasaur,143.0,en,Cairo,"The unexpected, so far, seem seems to come, in part,from being present. Enjoying this piece about @filmmakinglabs . One day I'll study w her",0.0
57572464.0,Curt Delfin,687.0,en,Alaska,When I began experimenting w making interactive pieces+tummeling I found  the unexpected was more engaging than conflict cc @filmmakinglabs,0.0
771812148.0,Kevin ¿¹ Íº»ÉÀµÂ ,330.0,en,Eastern Time (US & Canada),@filmmakinglabs believes films are too much about conflict. I couldn't agree more. It's lazy. Diminishing returns. https://t.co/zVqGkA0MA1,0.0
967352869.0,CC<4Bic,1086.0,en,Eastern Time (US & Canada),Night good people. #fb,0.0
124359379.0,Cyrine Calagos,710.0,en,Pacific Time (US & Canada),Just like my ancestors did in Egypt. Check out the latest religious freedom episode of morning Jew wÃ¢â¬Â¦ https://t.co/CUvxqLVz8W,0.0
1280865181.0,Toby,609.0,en,Atlantic Time (Canada),Wonderful Seder. Happy Pesach and Easter. Night good people.Here's to liberation from what seems like inevitable suffering #fb,1.0
225683965.0,Ronnie Streff,808.0,en,Eastern Time (US & Canada),"RT @itsWanda: Even if we have democracy, it's become more and more irrelevant.Ã¢â¬Â¦Capitalism no longer needs democracy to function. #Zizek",6.0
1557371234.0,rayne,4326.0,en,Beijing,"RT @reportedly: #CAdrought: ""The most significant ecological emergency in the US since Dust Bowl"" http://t.co/I3FUFZ4b6G http://t.co/gkz1UYÃ¢â¬Â¦",6.0
144074129.0,Diorissa Ongkinglok,220.0,en,Hong Kong,RT @EcologyCenter: Thx @berkeleyside! Ecology Center gets $3.7m grant to get more fresh fruits &amp; vegetables to low-income Californians httpÃ¢â¬Â¦,7.0
109139576.0,Andre' McNeely,4411.0,en,Mountain Time (US & Canada),RT @morningJewshow: In honor of Pesach and liberation and the recent Indiana anti-gay connected RFRA law here's a classic episode for... htÃ¢â¬Â¦,3.0
380143624.0,WestCoast MFT,275.0,en,Pacific Time (US & Canada),My only regret abt living in Oakland is living next to Oakland Tech High which plays stadium level music outside weekly for about 10-15 kids,0.0
706364737.0,Delilah Gonzales,2736.0,en,Pacific Time (US & Canada),Children assembling on the White House lawn this afternoon to hunt for the Afikomen. That'll only happen after Monica Lewinsky's President,0.0
1686842737.0,diana,716.0,en,Arizona,Water shortage is like the HIV epidemic: searing reminders we're all connected. Isolation isn't an option.#fb,0.0
270654915.0, Daze OC.,548.0,en,Quito,"""With liberty and justice for all"" #LiesEveryoneTells #fb",0.0
9272142.0,Darrell W. Cook,606.0,en,Central Time (US & Canada),"Oh shit the curses are coming out! ""Every over-entitled dude bay comes in her end orders an unnecessarily-complicated cocktail..."" #thelex",0.0
602307139.0,Daniel Rosas,249.0,en,Easter Time (US & Canada),"""They had their backs to all.I profiled them as tech guys cause they were wearing Betarand shirts tucked into salmon-coloured pants.""#thelex",0.0
3048199577.0,Da Grappla,13.0,en,Easter Time (US & Canada),"I want straight people to know what it feels like to wait, work and search for a room where they can stand around with people like them. #fb",0.0
2868402013.0,Lana Del Hey,103.0,en,Pacific Time (US & Canada),@tayhatmaker it's making me regret I did not write more about queers and my queer life all these years. I didn't write enough.,0.0
546533556.0,#20DaysOfDallas ,583.0,es,Atlantic Time (Canada),@tayhatmaker it's being recorded Lexington Archive Project,0.0
961709562.0,Salty Dalty,410.0,en,Eastern Time (US & Canada),"@tayhatmaker it's possible, in the room, to feel a time when this was our city and when we were still ""dangerous""",0.0
210704864.0,Damion Gordon,271.0,en,Quito,@tayhatmaker it's the first of the closing events. It's probably my last time here. Many years dancing in my head.,0.0
469739735.0,Damon Gochneaur,1029.0,en,Central Time (US & Canada),"""Dykeopolypse All dykes get sober at the same time."" -Lynnee Breedlove #thelex #theend #lgbt #sanfrancisco #fb",0.0
621021228.0,Dan¡,171.0,en,London,Sophie b Hawkins on the jukebox. Say goodbye to your lesbians and queers San Francisco #theLexÃ¢â¬Â¦ https://t.co/m9283Cc5fF,0.0
2781727178.0,Denise Gabriel ,59.0,en,Easter Time (US & Canada),"@periscope is moving my tush to finally get an iPhone 6 and change my OS. Plus or regular, Unlocked or contract: your recommendation?#fb",0.0
143217021.0,Daniel J Logan,243.0,en,Arizona,@ashedryden thanks,0.0
528800946.0,Danni³ÒØ,390.0,en,Eastern Time (US & Canada),#tbt making cookies with Danny and Autumn before my show at #Bowdoin which was great fun. To bring meÃ¢â¬Â¦ https://t.co/GV1wVfqGE5,0.0
745579297.0,That tall bloke,123.0,en,London,Earthquake? Small shakes in North Oakland.#fb,0.0
2697960505.0,Danny COYS ,78.0,en,London,@nrrrdcore and there is genuine confusion and desire and discomfort. I believe building emotional skills are at the core of making it better,0.0
2991390654.0,Dareen R. Bontilao,3.0,en,Taipei,@nrrrdcore we'll find other ways to make the shift and it's a huge one we're on the beginning edge of. But there will be many tantrums.,0.0
194476539.0,Keeping it Rio,938.0,en,Mountain Time (US & Canada),@nrrrdcore truth is that it can get better only when we earnestly connect w desire for that...like folks do in couples counseling.,0.0
3061358054.0,Jeremy Neo,32.0,en,Easter Time (US & Canada),@nrrrdcore I think that's wise. I now have a one reply policy w men on gender online and only if their one comment reflects some savvy,0.0
2424503989.0,*Name Here* ,515.0,en,London,@nrrrdcore when those questions and statements are bullshit attempts to reframe and thus ignore what you said in the first place,0.0
451144632.0, Darren ,637.0,en,Irkutsk,"@nrrrdcore  what you originally said is very powerful but most nerds, chicks included, can default to answering questions directly even ...",0.0
2735881390.0,maria,758.0,es,Central Time (US & Canada),"@nrrrdcore thing is, that without any emotional awareness or skills I don't know how anything moves forward with those guys. Will go around.",0.0
198249025.0,David,307.0,en,Eastern Time (US & Canada),@nrrrdcore yes. and the desperate attempt of someone with very weak to no emotional skills or self-awareness.,0.0
421577024.0,Dävid Fdo Alvarez,143.0,es,Bogota,@nrrrdcore Reminds me of the chick who takes you aside in grade 7 to tell you she's only telling you people hate you cuz she cares about you,0.0
59230786.0,David Janney,473.0,en,Quito,"@nrrrdcore ""your statements can't reflect a reality and if they do it is still a tactical mistake.""",0.0
546312443.0,David ,126.0,es,Belgrade,"@nrrrdcore it's really common. And it's always couched as some intellectually ""savvy"" tactical advice when the issue is rarely intellectual.",0.0
80119212.0,Bounder,1732.0,en,Wellington,"RT @nrrrdcore: @heathr It's also threatening, right? Like, YOU DON'T WANT ME AS YOUR ENEMY. Psssh, don't care.",1.0
27372659.0,DayOtraVez,590.0,en,Pacific Time (US & Canada),"@nrrrdcore it's a pretty common response eh? ""you aren't being smart."" Weird care taking negging.",0.0
872703248.0,Nathan Scott,1199.0,en,Easter Time (US & Canada),RT @cameronesposito: Thank you @iliza. This is how comics should treat one another. http://t.co/7kn1iqBAMw,32.0
1549052863.0,Kyle,578.0,en,Easter Time (US & Canada),@JenKirkman @Virgotex didn't see any comedy boys outraged over the recent outrage dump on @lenadunham,0.0
127037804.0,Débora Hoff de Hoff,1266.0,pt,Brasilia,@ashedryden @lizhenry Would love to speak at @AlterConf . Where's the best place to email you.,0.0
1424238228.0,[Raequaza],1478.0,en,Atlantic Time (Canada),RT @ashedryden: IÃ¢â¬â¢m especially looking for speakers and talks about the following: http://t.co/zrjyJGun6N http://t.co/Rheh8LYgdo,94.0
78989741.0,Fran,3877.0,en,Hawaii,@marikotamaki and I were thrown out of Toy Terminal in Toronto (a reg toy store) for kissing because we're gay. Stores pull this crap.#fb,0.0
298742535.0,Deena Hussein,491.0,en,Baghdad,Yelp activism: putting what the Net is great at-terrible reviews-to a purposehttp://t.co/rRqungr8jx#equality #Indiana #memoriespizza #fb,0.0
165277911.0,dyana ner,315.0,en,Pacific Time (US & Canada),@jboxt1 I guess LGBT dating should start advertising in their organized anti-gay work :),0.0
2882736641.0,DancingwithAngels,951.0,en,Jerusalem,RT @jboxt1: @heathr LDS advertises in the Playbill of Book of Mormon...,1.0
15805367.0,Deji nya~ (°á°a).:a,2474.0,en,Santiago,@EireannDolan thank you from this Oakland lesbian. It's great to be boring here. We'll do our best to make the game.,0.0
220467586.0,Demi M ,140.0,en,La Paz,"RT @dearsarah: Things My Male Tech Colleagues Have Actually Said to Me, Annotated http://t.co/rF9ewPthe2",2.0
232547074.0,Denz Alex Manubag,407.0,en,Hong Kong,"@frakintosh pretty interesting they're timing it to the Going Clear broadcast and the book launch, projects that reem them",0.0
535758794.0,Deon Butler,283.0,en,Easter Time (US & Canada),@jillsoloway latest on the Jewish comedy double standard http://t.co/CWVPSO1YBE . Here's the @morningJewshow ep on it http://t.co/3oh4XCBeZl,0.0
48552476.0,Darrieus,450.0,en,Hawaii,Anyone else getting the Scientology advertising? Kind of amazing they feel Going Clear will help them recruit http://t.co/WQQllQB8Rr,0.0
2770511.0,yó,1098.0,en,Perth,"RT @SandraBernhard: honey gay people don't want ""pizza"" at their weddings, we like a nice lobster claw, or some caviar don't worry aboutÃ¢â¬Â¦ hÃ¢â¬Â¦",96.0
490440829.0,Devika Narain Mathur,182.0,en,Easter Time (US & Canada),"New post: Comedy, Lena Dunham and the Anti-Semitism/Sexism Hillel Sandwich http://t.co/o29SdtjNuy",0.0
542231259.0,Devon O'Connell,230.0,en,Eastern Time (US & Canada),RT @GraceandFrankie: FIRST LOOK: @Janefonda &amp; @LilyTomlin navigate a strange new friendship in #GraceAndFrankie: http://t.co/ZBMfVwfb2F,38.0
1435964180.0,°,582.0,en,Beijing,"@heathr You've been quoted in my #Storify story ""Lena Dunham &amp; the Sexism / Anti-Semitism Hillel Sandwich"" http://t.co/nqGmADDgAW",0.0
69379288.0,J. Diego Marin,18.0,en,Central Time (US & Canada),@tiffanyshlain can't imagine either of them would want the job as much as we'd enjoy them doing it.,0.0
248453338.0,digiDoF,863.0,en,Eastern Time (US & Canada),"RT @newmediajim: ""McDonaldÃ¢â¬â¢s Raising Pay for Employees in 1,500 Stores"" via @nytimes http://t.co/b8JRQC6SYt",4.0
28088585.0,Scott Sandler,1818.0,en,Eastern Time (US & Canada),New post: WhatÃ¢â¬â¢s underneath achieving social equality. And product returns. http://t.co/hBLjNqFmaR,0.0
225248989.0,Dylan Ramkissoon,232.0,en,Atlantic Time (Canada),@morningJewshow cohost @kathalps &amp; I found some stuff in 9 Comedy Bits @lenadunham Critics Need To Call Anti-Semitic  http://t.co/CWVPSO1YBE,0.0
838827888.0,Bunny,586.0,en,Beijing,Hallelujah  #fb MT @mikeyoungDMNGov Jerry Brown orders 25% cut in Calif water use . http://t.co/SYg4tiAEkw Ã¢â¬Â¦,1.0
406510798.0,SuperSaiyanGoddess,469.0,en,Alaska,If you coulda followed every Jon Stewart joke before he hosted TDS you might have felt the same way as you do abt @lenadunham or @Trevornoah,1.0
2903346739.0,Third of May,51.0,en,Easter Time (US & Canada),Night good people. #fb,0.0
1468885260.0,Divya Divakaran,270.0,en,Easter Time (US & Canada),@carrieffisher Do it 10 times a day for 5 weeks for it to make real sense. And bravo on her performance in Liberace.,0.0
524913626.0,Divine Results,219.0,en,Easter Time (US & Canada),@mediaChick I just watched it. It's well done. Alex Gibney films always are.Leaves you feeling Cruise and Travolta can't maintain status quo,0.0
428641140.0,Divya Rustagi,1994.0,en,Chennai,If you dubbed in language about machine learning and cloud computing could the David Miscavige rallies could rubble as tech conferences?#fb,0.0
1338216625.0,Ghanshyam Dixit(AAP),107.0,en,New Delhi,RT @JoniMitchellcom: Joni is currently in intensive care in an LA area hospital but is awake and in good spirits. More updates to come as wÃ¢â¬Â¦,2343.0
402131078.0,Selfish Machine ,465.0,en,Easter Time (US & Canada),@susie_c absolutely. Same for radio programs and video shorts. And if they need to own it the price needs to be quite different.,0.0
304684588.0,Å DJ JAMMO   Å,2134.0,en,Quito,Going Clear is pretty great. Wondering when and how the following Travolta/Cruise bombshells drops.#fb,0.0
612129754.0,KaitlinA,428.0,en,Easter Time (US & Canada),@tomcoates we're gay too. Big big gay ;) Also. bears.,0.0
96297290.0,jesus,1333.0,en,Alaska,"Big Gay is kind of like Costco, with bins of kale, incense and quinoa.#fb",0.0
157158598.0,Don Pessin,1415.0,en,Eastern Time (US & Canada),I love hearing the kids in my neighbourhood play outside. Though I'm sure a Amazon will develop a button for that.#fb,2.0
42580296.0,Donnah Torres,345.0,en,Pacific Time (US & Canada),If Amazon got .025 cents a vote we'd have a slammin democracy in a matter of weeks.#fb,0.0
266560801.0,CommaDont'e,309.0,en,Quito,RT @micnews: .@rabiasquared: Ã¢â¬ÅI donÃ¢â¬â¢t think thereÃ¢â¬â¢s something people need to know about Islam... they need to know a Muslim.Ã¢â¬Â https://t.co/Ã¢â¬Â¦,19.0
545261627.0,Adri,1103.0,en,Tijuana,"RT @rachelsklar: Sally asked @rabiasquared abt white priv: ""We just needed somebody to do a good job with this...I can't hold her whitenessÃ¢â¬Â¦",4.0
2461920925.0,Ryan Hevern,104.0,en,Beijing,"RT @kthalps: Member when @ADL_National, Abe Foxman, twitter called out Larry David, Woody Allen, for anti-Semitism? Me neither.  http://t.cÃ¢â¬Â¦",1.0
1546896846.0,Dr.Bassel AbuWarda,86922.0,en,Arizona,RT @ronmartinez: Rise of the screenshot. @pomeranian99 @WIRED http://t.co/iCV4s99Usa http://t.co/DE5nAk16W4,11.0
83159701.0,Tonatiuh Medina,7665.0,es,Central Time (US & Canada),"RT @JackieOsterRod: Please RT-@Uber / @Uber_Support is losing me $100s b/c my account has been hacked locked by the hacker, &amp; Uber has no pÃ¢â¬Â¦",17.0
101557278.0,DraQu,22.0,en,Helsinki,"RT @aparnapkin: GO SEE THIS LAUGH CHAMP ""@MrEmilyHeller: PLEASE CONSIDER THIS TOUR! http://t.co/LeZKcyLshq http://t.co/bjHtD7hbT2Ã¢â¬Â",1.0
409593977.0,DragonAltair,117.0,en,Central Time (US & Canada),@hchamp and Canadian @1Password,0.0
56337417.0,Aman Jain,219.0,en,New Delhi,@Documentally it means a new kind of talk that makes an event more than a moment to record for youtube.,0.0
26192354.0,Dreaded Kane,15.0,en,Auckland,RT @Documentally: Great Skype chat with @heathr just now. Thinking of delivering some kind of 'double-header' at an event somewhere &lt;-not sÃ¢â¬Â¦,1.0
1093261646.0,#FREECARTERV,523.0,en,Easter Time (US & Canada),Has the Jackson family said anything about the new law in their home state of Indiana?#fb,0.0
2325931652.0,Kang Eun Jin (Pola) ,97.0,en,Central Time (US & Canada),@mattthomas wonder if that happened with car makers and horses.,0.0
